state,county_fips,status,formatted_address,latitude,longitude,year_built,listing_office_website,listing_agent_email,hoa_exists,state_fips,bedrooms,history_most_recent_price,mls_number,hoa_fee,lot_size,listing_office_phone,listing_office_name,listing_agent_name,listing_agent_phone,address_line2,price,listing_type,id,listing_agent_website,removed_date,created_date,property_type,address_line1,city,listing_office_email,last_seen_date,listed_date,bathrooms,zip_code,history_event_count,history_most_recent_event_type,history_min_price,days_on_market,mls_name,square_footage,history_max_price,history_most_recent_event_date,market_averageprice,market_medianprice,market_minprice,market_maxprice,market_averagedaysonmarket,market_mediandaysonmarket,market_mindaysonmarket,market_maxdaysonmarket,market_newlistings,market_totallistings
TX,265,Active,"209 Dark Sky Path, Kerrville, TX 78028",29.96752352,-99.06779196,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,282642,120569,67,556261,8302574000,Fore Premier Properties,Laura Fore,8304594000,,282642,Standard,"209-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,209 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.499000+00:00,2025-10-10 00:00:00+00:00,,78028,2,Sale Listing,282642,31,KerrvilleTX,,599650,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"289 Dark Sky Path, Unit 18, Kerrville, TX 78028",29.97383127,-99.06922583,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,419778,120566,67,577606,8302574000,Fore Premier Properties,Laura Fore,8304594000,Unit 18,419778,Standard,"289-Dark-Sky-Path,-Unit-18,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-11-05 00:00:00+00:00,Land,289 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.502000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,419778,31,KerrvilleTX,,419778,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"333 Dark Sky Path, Kerrville, TX 78028",29.97481942,-99.06720188,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,393503,120565,67,541451,8302574000,Fore Premier Properties,Laura Fore,8304594000,,393503,Standard,"333-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,333 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.503000+00:00,2025-10-10 00:00:00+00:00,,78028,2,Sale Listing,393503,31,KerrvilleTX,,554850,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"381 Dark Sky Path, Kerrville, TX 78028",29.9794848,-99.06899359,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,456149,120564,67,706108,8302574000,Fore Premier Properties,Laura Fore,8304594000,,456149,Standard,"381-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,381 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.504000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,456149,31,KerrvilleTX,,456149,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"445 Dark Sky Path, Kerrville, TX 78028",29.9853952,-99.06777051,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,338717,120560,67,540580,8302574000,Fore Premier Properties,Laura Fore,8304594000,,338717,Standard,"445-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,445 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.506000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,338717,31,KerrvilleTX,,338717,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"407 Dark Sky Path, Unit 15, Kerrville, TX 78028",29.98229136,-99.0687361,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,420186,120561,67,499198,8302574000,Fore Premier Properties,Laura Fore,8304594000,Unit 15,420186,Standard,"407-Dark-Sky-Path,-Unit-15,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,407 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.507000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,420186,31,KerrvilleTX,,420186,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"496 Dark Sky Path, Kerrville, TX 78028",29.98783454,-99.06898823,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,454461,120558,67,562795,8302574000,Fore Premier Properties,Laura Fore,8304594000,,454461,Standard,"496-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,496 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.507000+00:00,2025-10-10 00:00:00+00:00,,78028,2,Sale Listing,454461,31,KerrvilleTX,,646000,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"493 Dark Sky Path, Unit 13, Kerrville, TX 78028",29.98773696,-99.06859663,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,412251,120559,67,510523,8302574000,Fore Premier Properties,Laura Fore,8304594000,Unit 13,412251,Standard,"493-Dark-Sky-Path,-Unit-13,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,493 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.508000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,412251,31,KerrvilleTX,,412251,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"456 Dark Sky Path, Kerrville, TX 78028",29.98446824,-99.06874147,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,478732,120556,67,592852,8302574000,Fore Premier Properties,Laura Fore,8304594000,,478732,Standard,"456-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,456 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.509000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,478732,31,KerrvilleTX,,478732,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"422 Dark Sky Path, Kerrville, TX 78028",29.983834,-99.06983044,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,409331,120555,67,563231,8302574000,Fore Premier Properties,Laura Fore,8304594000,,409331,Standard,"422-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,422 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.509000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,409331,31,KerrvilleTX,,409331,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"1080 Albatross Way E, Unit 19, Kerrville, TX 78028",29.977125,-99.122826,,comanchetrace.com,sstavinoha@comanchetrace.com,TRUE,48,,159000,120553,73,8276,8308958505,CT Realty,Stacy Stavinoha,8302575010,Unit 19,159000,Standard,"1080-Albatross-Way-E,-Unit-19,-Kerrville,-TX-78028",,,2025-10-11 00:00:00+00:00,Land,1080 Albatross Way E,Kerrville,sstavinoha@comanchetrace.com,2025-11-09 06:14:05.510000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,159000,31,KerrvilleTX,,159000,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"398 Dark Sky Path, Kerrville, TX 78028",29.98124123,-99.0697768,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,397145,120554,67,588060,8302574000,Fore Premier Properties,Laura Fore,8304594000,,397145,Standard,"398-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,398 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.511000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,397145,31,KerrvilleTX,,397145,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"352 Dark Sky Path, Unit 6, Kerrville, TX 78028",29.97750065,-99.07052782,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,397935,120547,67,547549,8302574000,Fore Premier Properties,Laura Fore,8304594000,Unit 6,397935,Standard,"352-Dark-Sky-Path,-Unit-6,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-11 00:00:00+00:00,Land,352 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.516000+00:00,2025-10-10 00:00:00+00:00,,78028,1,Sale Listing,397935,31,KerrvilleTX,,397935,10/10/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"2148 Stoneledge Dr, Kerrville, TX 78028",30.060127,-99.112928,,www.robirvin.com,info@brandondouglass.com,FALSE,48,,179000,120541,,441698,8303152000,REALTY EXECUTIVES Kerrville,Brandon Douglass & Erin Douglass,8307395272,,179000,Standard,"2148-Stoneledge-Dr,-Kerrville,-TX-78028",,,2025-10-10 00:00:00+00:00,Land,2148 Stoneledge Dr,Kerrville,info@robirvin.com,2025-11-09 06:14:05.520000+00:00,2025-10-09 00:00:00+00:00,,78028,1,Sale Listing,179000,32,KerrvilleTX,,179000,10/9/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"200 Lehmann Dr, Lot 0, Kerrville, TX 78028",30.040396,-99.150864,,,ghamilton1@satx.rr.com,FALSE,48,,375000,1916022,,153331,2104939436,Hamilton Realty,Guy Hamilton,2102891102,Lot 0,375000,Standard,"200-Lehmann-Dr,-Lot-0,-Kerrville,-TX-78028",,,2025-10-17 00:00:00+00:00,Land,200 Lehmann Dr,Kerrville,,2025-11-09 06:14:05.523000+00:00,2025-10-16 00:00:00+00:00,,78028,1,Sale Listing,375000,25,LERAMLS,,375000,10/16/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"243 Keith Blvd, Kerrville, TX 78028",29.990116,-99.250712,1970,southernestaterealty.com,hello@rosemontehomes.com,FALSE,48,3,220000,1917689,,207346,2107015181,Southern Estate Realty Group,Rose Montemayor,8302519292,,220000,Standard,"243-Keith-Blvd,-Kerrville,-TX-78028",http://www.rosemontehomes.com,,2023-06-01 00:00:00+00:00,Manufactured,243 Keith Blvd,Kerrville,cristalstartz@yahoo.com,2025-11-09 06:14:05.525000+00:00,2025-10-23 00:00:00+00:00,2,78028,1,Sale Listing,220000,18,LERAMLS,1172,220000,10/23/2025,185132,140000,28000,1350000,93.48,79,5,334,1,67
TX,265,Active,"1407 Sidney Baker St, Kerrville, TX 78028",30.056765,-99.127777,2017,,josiah@greaterprime.com,FALSE,48,,13500000,466105,,139392,3613347653,Prime Real Estate,Josiah Salinas,3619455751,,13500000,Standard,"1407-Sidney-Baker-St,-Kerrville,-TX-78028",https://josiah.primerealestatecc.com/,,2025-10-17 00:00:00+00:00,Apartment,1407 Sidney Baker St,Kerrville,justin@greaterprime.com,2025-11-09 06:14:05.525000+00:00,2025-10-16 00:00:00+00:00,,78028,1,Sale Listing,13500000,25,SouthTexas,35603,13500000,10/16/2025,,,,,,,,,,
TX,265,Active,"2004 Valencia Dr N, Unit 82, Kerrville, TX 78028",30.075647,-99.176422,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,59900,120630,85,8276,8302574000,Fore Premier Properties,Laura Fore,8304594000,Unit 82,59900,Standard,"2004-Valencia-Dr-N,-Unit-82,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-18 00:00:00+00:00,Land,2004 Valencia Dr N,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.527000+00:00,2025-10-17 00:00:00+00:00,,78028,1,Sale Listing,59900,24,KerrvilleTX,,59900,10/17/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"200 Lehmann Dr, Kerrville, TX 78028",30.040511,-99.150551,2023,http://www.shermanco.com,kelly@shermanco.com,FALSE,48,4,375000,120595,,153331,8302577588,"Sherman & Co., REALTORS®",Kelly Dooley,8304590452,,375000,Standard,"200-Lehmann-Dr,-Kerrville,-TX-78028",,,2021-10-12 09:49:45.243000+00:00,Land,200 Lehmann Dr,Kerrville,sherman@shermanco.com,2025-11-09 06:14:05.527000+00:00,2025-10-15 00:00:00+00:00,3.5,78028,1,Sale Listing,375000,26,KerrvilleTX,3000,375000,10/15/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"241 Dark Sky Path, Kerrville, TX 78028",29.978489,-99.201744,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,406166,120663,67,558875,8302574000,Fore Premier Properties,Laura Fore,8304594000,,406166,Standard,"241-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,241 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.529000+00:00,2025-10-21 00:00:00+00:00,,78028,2,Sale Listing,406166,20,KerrvilleTX,,577350,10/21/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"493 Dark Sky Path, Kerrville, TX 78028",29.98774626,-99.06865027,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,412251,120697,67,510523,8302574000,Fore Premier Properties,Laura Fore,8304594000,,412251,Standard,"493-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,493 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.530000+00:00,2025-10-21 00:00:00+00:00,,78028,2,Sale Listing,412251,20,KerrvilleTX,,586000,10/21/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"1521 Marion Dr, Unit 12, Kerrville, TX 78028",30.062241,-99.126793,,,stef@c21thehills.com,FALSE,48,,185000,120605,,24394,8309286677,Legacy Partners,Stefanie Borkowski,8303776663,Unit 12,185000,Standard,"1521-Marion-Dr,-Unit-12,-Kerrville,-TX-78028",www.century21thehills.com,,2025-10-16 00:00:00+00:00,Land,1521 Marion Dr,Kerrville,johnrandellsawyer@gmail.com,2025-11-09 06:14:05.531000+00:00,2025-10-15 00:00:00+00:00,,78028,1,Sale Listing,185000,26,KerrvilleTX,,185000,10/15/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"3958 Bandera Hwy, Kerrville, TX 78028",29.950105,-99.119337,,www.moreland.com,vannaasmith@gmail.com,FALSE,48,,400000,3340968,,223898,5124800848,MORELAND PROPERTIES,Vanna Smith,5129690700,,400000,Standard,"3958-Bandera-Hwy,-Kerrville,-TX-78028",,,2024-01-05 00:00:00+00:00,Land,3958 Bandera Hwy,Kerrville,sales@moreland.com,2025-11-09 06:14:05.534000+00:00,2025-10-14 00:00:00+00:00,,78028,2,Sale Listing,400000,27,UnlockMLS,,2025000,10/14/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"267 Dark Sky Path, Kerrville, TX 78028",29.97171524,-99.06937983,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,423155,120666,67,524027,8302574000,Fore Premier Properties,Laura Fore,8304594000,,423155,Standard,"267-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,267 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.535000+00:00,2025-10-21 00:00:00+00:00,,78028,2,Sale Listing,423155,20,KerrvilleTX,,601500,10/21/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"474 Dark Sky Path, Kerrville, TX 78028",29.98547884,-99.0682533,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,455868,120694,67,564538,8302574000,Fore Premier Properties,Laura Fore,8304594000,,455868,Standard,"474-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-12 00:00:00+00:00,Land,474 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.535000+00:00,2025-10-21 00:00:00+00:00,,78028,1,Sale Listing,455868,20,KerrvilleTX,,455868,10/21/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"289 Dark Sky Path, Kerrville, TX 78028",29.97389004,-99.06919744,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,419778,120671,67,577606,8302574000,Fore Premier Properties,Laura Fore,8304594000,,419778,Standard,"289-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,289 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.537000+00:00,2025-10-21 00:00:00+00:00,,78028,3,Sale Listing,419778,20,KerrvilleTX,,596700,10/21/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"4360 Comanche Trace Dr, Unit 15A, Kerrville, TX 78028",29.9696793,-99.1306174,,comanchetrace.com,,TRUE,48,,478000,120628,73,50530,8308958505,CT Realty,Michelle Manziel,8302856778,Unit 15A,478000,Standard,"4360-Comanche-Trace-Dr,-Unit-15A,-Kerrville,-TX-78028",,,2025-10-18 00:00:00+00:00,Land,4360 Comanche Trace Dr,Kerrville,sstavinoha@comanchetrace.com,2025-11-09 06:14:05.539000+00:00,2025-10-17 00:00:00+00:00,,78028,1,Sale Listing,478000,24,KerrvilleTX,,478000,10/17/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"Winn Ranch Way, Lot 11, Kerrville, TX 78028",29.94337936,-99.12194512,,,harrison@sbre.group,FALSE,48,,305000,21086575,,249599,9725146501,BK Real Estate LLC,Harrison Sharp,2148338403,Lot 11,305000,Standard,"Winn-Ranch-Way,-Lot-11,-Kerrville,-TX-78028",,,2025-10-15 00:00:00+00:00,Land,Winn Ranch Way,Kerrville,,2025-11-09 06:14:05.541000+00:00,2025-10-14 00:00:00+00:00,,78028,1,Sale Listing,305000,27,NTREIS,,305000,10/14/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"35 Paseo Encinal Dr, Kerrville, TX 78028",30.106175,-99.069983,,,ironkimmy@hotmail.com,TRUE,48,2,42000,11593175,575,,8303777309,Home in The Hills Realty,Kimberly Spears,8308965263,,42000,Standard,"35-Paseo-Encinal-Dr,-Kerrville,-TX-78028",,,2025-10-21 00:00:00+00:00,Manufactured,35 Paseo Encinal Dr,Kerrville,,2025-11-09 06:14:05.545000+00:00,2025-10-20 00:00:00+00:00,2,78028,1,Sale Listing,42000,21,MyStateMLS,1120,42000,10/20/2025,185132,140000,28000,1350000,93.48,79,5,334,1,67
TX,265,Active,"4364 Comanche Trace Dr, Unit 15, Kerrville, TX 78028",29.9695847,-99.1306414,,comanchetrace.com,,TRUE,48,,239000,120627,73,27443,8308958505,CT Realty,Michelle Manziel,8302856778,Unit 15,239000,Standard,"4364-Comanche-Trace-Dr,-Unit-15,-Kerrville,-TX-78028",,,2025-10-18 00:00:00+00:00,Land,4364 Comanche Trace Dr,Kerrville,sstavinoha@comanchetrace.com,2025-11-09 06:14:05.548000+00:00,2025-10-17 00:00:00+00:00,,78028,1,Sale Listing,239000,24,KerrvilleTX,,239000,10/17/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"352 Dark Sky Path, Kerrville, TX 78028",29.97724507,-99.07062438,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,397935,120677,67,547549,8302574000,Fore Premier Properties,Laura Fore,8304594000,,397935,Standard,"352-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,352 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.551000+00:00,2025-10-21 00:00:00+00:00,,78028,2,Sale Listing,397935,20,KerrvilleTX,,565650,10/21/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"376 Dark Sky Path, Kerrville, TX 78028",29.97868557,-99.06963732,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,351187,120678,67,543629,8302574000,Fore Premier Properties,Laura Fore,8304594000,,351187,Standard,"376-Dark-Sky-Path,-Kerrville,-TX-78028",www.forepremierproperties.com,,2024-09-15 00:00:00+00:00,Land,376 Dark Sky Path,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.552000+00:00,2025-10-21 00:00:00+00:00,,78028,2,Sale Listing,351187,20,KerrvilleTX,,499200,10/21/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,265,Active,"102 Mountain Ridge Spur, Kerrville, TX 78028",30.017192,-99.178357,1998,www.robirvin.com,cdeanbroker@gmail.com,FALSE,48,3,299900,120691,,50965,8303152000,REALTY EXECUTIVES Kerrville,Christopher Dean,8302859935,,299900,Standard,"102-Mountain-Ridge-Spur,-Kerrville,-TX-78028",www.kerrvilleforsale.com,,2025-08-16 00:00:00+00:00,Manufactured,102 Mountain Ridge Spur,Kerrville,info@robirvin.com,2025-11-09 06:14:05.553000+00:00,2025-10-21 00:00:00+00:00,2,78028,1,Sale Listing,299900,20,KerrvilleTX,1832,299900,10/21/2025,185132,140000,28000,1350000,93.48,79,5,334,1,67
TX,265,Active,"2006 Valencia Dr N, Unit 83, Kerrville, TX 78028",30.075876,-99.176407,,www.forepremierproperties.com,laura@forepremierproperties.com,TRUE,48,,62900,120631,85,8712,8302574000,Fore Premier Properties,Laura Fore,8304594000,Unit 83,62900,Standard,"2006-Valencia-Dr-N,-Unit-83,-Kerrville,-TX-78028",www.forepremierproperties.com,,2025-10-18 00:00:00+00:00,Land,2006 Valencia Dr N,Kerrville,leads@forepremierproperties.com,2025-11-09 06:14:05.555000+00:00,2025-10-17 00:00:00+00:00,,78028,1,Sale Listing,62900,24,KerrvilleTX,,62900,10/17/2025,353928,210000,27999,9250000,138.1,113,2,365,6,479
TX,361,Active,"7812 N Hwy, 87, Orange, TX 77632",30.17554,-93.756887,,,debbie@americanrealestate.com,FALSE,48,,69900,257734,,170755,4098830770,AMERICAN REAL ESTATE ERA POWERED - ORANGE - 9001036,Debbie Hughes,4098821480,87,69900,Standard,"7812-N-Hwy,-87,-Orange,-TX-77632",https://www.era.com/tx/orange/agents/deborah-hughes/aid-p00200000fddqvtji2jyhckr2yvpcelzkavnapdd,,2025-05-03 00:00:00+00:00,Land,7812 N Hwy,Orange,jaime@americanrealestate.com,2025-11-09 06:14:26.276000+00:00,2025-05-02 00:00:00+00:00,,77632,1,Sale Listing,69900,192,Beaumont,,69900,5/2/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
TX,361,Active,"7812 Highway, 87 N, Orange, TX 77632",30.175676,-93.756157,,,debbie@americanrealestate.com,FALSE,48,,69900,65682945,,170886,9366327000,2011 American Real Estate Co.,Debbie Hughes,4098821480,87 N,69900,Standard,"7812-Highway,-87-N,-Orange,-TX-77632",https://www.era.com/tx/orange/agents/deborah-hughes/aid-p00200000fddqvtji2jyhckr2yvpcelzkavnapdd,,2025-05-08 00:00:00+00:00,Land,7812 Highway,Orange,jaime@americanrealestate.com,2025-11-09 06:14:26.277000+00:00,2025-05-07 00:00:00+00:00,,77632,1,Sale Listing,69900,187,Houston,,69900,5/7/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
TX,361,Active,"5865 Hudnall Rd, Orange, TX 77632",30.206802,-93.796859,,,,FALSE,48,,115000,257559,,130680,2813625837,Connect Realty,Skylar Webster,,,115000,Standard,"5865-Hudnall-Rd,-Orange,-TX-77632",,,2025-04-26 00:00:00+00:00,Land,5865 Hudnall Rd,Orange,selbyteam@yahoo.com,2025-11-09 06:14:26.283000+00:00,2025-04-25 00:00:00+00:00,,77632,1,Sale Listing,115000,199,Beaumont,,115000,4/25/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
TX,361,Active,"1514 Dawnwood, Orange, TX 77632",30.160214,-93.752327,,,sherryhommelsold@gmail.com,FALSE,48,,80000,257547,,47045,4095041063,Coldwell Banker Southern Homes - 0422284,"Sherry R Hommel Realty Group Gri, Sfr, Sres, Relocation Specialist",4097799129,,80000,Standard,"1514-Dawnwood,-Orange,-TX-77632",http://hommel-realtygroup.com,,2025-04-26 00:00:00+00:00,Land,1514 Dawnwood,Orange,sammy.scoggin@coldwellbanker.com,2025-11-09 06:14:26.288000+00:00,2025-04-25 00:00:00+00:00,,77632,1,Sale Listing,80000,199,Beaumont,,80000,4/25/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
TX,361,Active,"Eva St, Orange, TX 77632",30.243696,-93.758836,,,texas.sachin@gmail.com,FALSE,48,,29999,62834321,,22564,8322122213,Sachin Jain,Sachin Jain,8322122213,,29999,Standard,"Eva-St,-Orange,-TX-77632",,,2025-04-24 00:00:00+00:00,Land,Eva St,Orange,texas.sachin@gmail.com,2025-11-09 06:14:26.288000+00:00,2025-04-23 00:00:00+00:00,,77632,1,Sale Listing,29999,201,Houston,,29999,4/23/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
TX,361,Active,"1509 Allie Payne Rd, Orange, TX 77632",30.141727,-93.748855,,http://www.rmxone.com,,FALSE,48,,95000,257484,,120226,4097383000,RE/MAX ONE - Orange County,Emily Ross,4097799959,,95000,Standard,"1509-Allie-Payne-Rd,-Orange,-TX-77632",,,2025-04-24 00:00:00+00:00,Land,1509 Allie Payne Rd,Orange,wilma@wilmahorner.com,2025-11-09 06:14:26.291000+00:00,2025-04-23 00:00:00+00:00,,77632,1,Sale Listing,95000,201,Beaumont,,95000,4/23/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
TX,361,Active,"13355 Highway, 12, Orange, TX 77632",30.222301,-93.854248,,,stephen@countrylandtx.com,FALSE,48,,100000,256813,,435600,4097925200,COUNTRYLAND PROPERTIES -- 9000534,Stephen A. Gault,4095505545,12,100000,Standard,"13355-Highway,-12,-Orange,-TX-77632",www.countrylandtx.com,,2025-04-01 00:00:00+00:00,Land,13355 Highway,Orange,,2025-11-09 06:14:26.293000+00:00,2025-03-31 00:00:00+00:00,,77632,1,Sale Listing,100000,224,Beaumont,,100000,3/31/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
TX,361,Active,"12765 Highway, 12, Orange, TX 77632",30.218885,-93.860184,,,stephen@countrylandtx.com,FALSE,48,,117000,256811,,566280,4097925200,COUNTRYLAND PROPERTIES -- 9000534,Stephen A. Gault,4095505545,12,117000,Standard,"12765-Highway,-12,-Orange,-TX-77632",www.countrylandtx.com,,2025-04-01 00:00:00+00:00,Land,12765 Highway,Orange,,2025-11-09 06:14:26.297000+00:00,2025-03-31 00:00:00+00:00,,77632,1,Sale Listing,117000,224,Beaumont,,117000,3/31/2025,154708,83000,16500,2250000,144.09,152,3,307,1,86
